source_id	predicate	source_text	translation_text	translator	source_lang	translation_lang	status	auto_review_score	final_reviewer	review_notes	synonym_type	status_history
DOID:0070234	oboInOwl:hasExactSynonym	LDS2	LDS2	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070234	oboInOwl:hasExactSynonym	Marfan syndrome type II	Síndrome de Marfan tipo II	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070234	oboInOwl:hasExactSynonym	familial throacic aortic aneurysm 3	aneurisma aórtico throacic familiar 3	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8400000000000001				
DOID:0070234	rdfs:label	Loeys-Dietz syndrome 2	síndrome de Loeys-Dietz 2	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0070235	IAO:0000115	A Loeys-Dietz syndrome that has_material_basis_in heterozygous mutation in the TGFBR1 gene on chromosome 9q22.	Un síndrome de Loeys-Dietz que tiene_como_base una mutación heterocigota en el gen TGFBR1 del cromosoma 9q22.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.71045	JAB-quick			
DOID:0070235	oboInOwl:hasExactSynonym	AAT5	AAT5	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070235	oboInOwl:hasExactSynonym	Furlong syndrome	Síndrome de Furlong	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0070235	oboInOwl:hasExactSynonym	LDS1	LDS1	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070235	oboInOwl:hasExactSynonym	familial throacic aortic aneurysm 5	aneurisma aórtico throacic familiar 5	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8400000000000001				
DOID:0070235	rdfs:label	Loeys-Dietz syndrome 1	síndrome de Loeys-Dietz 1	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0070236	IAO:0000115	A Loeys-Dietz syndrome that has_material_basis_in heterozygous mutation in the TGFB3 gene on chromosome 14q24.	Un síndrome de Loeys-Dietz que tiene_como_base una mutación heterocigota en el gen TGFB3 del cromosoma 14q24.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.71045	JAB-quick			
DOID:0070236	oboInOwl:hasExactSynonym	LDS5	LDS5	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070236	oboInOwl:hasExactSynonym	RNHF	RNHF	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070236	oboInOwl:hasExactSynonym	Reinhoff syndrome	Síndrome de Reinhoff	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0070236	rdfs:label	Loeys-Dietz syndrome 5	síndrome de Loeys-Dietz 5	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0070237	IAO:0000115	A Loeys-Dietz syndrome that has_material_basis_in heterozygous mutation in the SMAD3 gene on chromosome 15q.	Un síndrome de Loeys-Dietz que tiene_como_base una mutación heterocigota en el gen SMAD3 del cromosoma 15q.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.71045	JAB-quick			
DOID:0070237	oboInOwl:hasExactSynonym	LDS1C	LDS1C	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070237	oboInOwl:hasExactSynonym	LDS3	LDS3	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070237	oboInOwl:hasExactSynonym	Loeys-Dietz syndrome type 1C	Síndrome de Loeys-Dietz tipo 1C	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070237	oboInOwl:hasExactSynonym	Loeys-Dietz syndrome with osteoarthritis	Síndrome de Loeys-Dietz con osteoartritis	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070237	oboInOwl:hasExactSynonym	aneurysms-osteoarthritis syndrome	síndrome aneurisma-osteoartritis	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.775				
DOID:0070237	rdfs:label	Loeys-Dietz syndrome 3	síndrome de Loeys-Dietz 3	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0070238	IAO:0000115	A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of the COQ2 gene on chromosome 4q21.22-q21.23.	Una deficiencia primaria de coenzima Q10 que tiene_como_base una mutación autosómica recesiva del gen COQ2 en el cromosoma 4q21.22-q21.23.	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.77895				
DOID:0070238	oboInOwl:hasExactSynonym	COQ10D1	COQ10D1	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070238	oboInOwl:hasExactSynonym	CoQ deficiency 1	Deficiencia de CoQ 1	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0070238	oboInOwl:hasExactSynonym	CoQ10 deficiency, primary, 1	Deficiencia primaria de CoQ10, 1	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8200000000000001				
DOID:0070238	oboInOwl:hasExactSynonym	coenzyme Q deficiency 1	deficiencia de coenzima Q 1	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0070238	oboInOwl:hasExactSynonym	ubiquinone deficiency 1	deficiencia de ubiquinona 1	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070238	rdfs:label	primary coenzyme Q10 deficiency 1	deficiencia primaria de coenzima Q10 1	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070239	IAO:0000115	A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of the PDSS1 gene on chromosome 10p12.1.	Una deficiencia primaria de coenzima Q10 que tiene_como_base una mutación autosómica recesiva del gen PDSS1 en el cromosoma 10p12.1.	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.773				
DOID:0070239	oboInOwl:hasExactSynonym	COQ10D2	COQ10D2	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070239	oboInOwl:hasExactSynonym	coenzyme Q10 deficiency, primary, 2	deficiencia de coenzima Q10, primaria, 2	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070239	oboInOwl:hasExactSynonym	deafness-encephaloneuropathy-obesity-valvulopathy syndrome	síndrome de sordera-encefaloneuropatía-obesidad-valvulopatía	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070239	oboInOwl:hasExactSynonym	hearing loss-encephaloneuropathy-obesity-valvulopathy syndrome	síndrome de hipoacusia-encefaloneuropatía-obesidad-valvulopatía	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.7786				
DOID:0070239	rdfs:label	primary coenzyme Q10 deficiency 2	deficiencia primaria de coenzima Q10 2	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070240	IAO:0000115	A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of the PDSS2 gene on chromosome 6q21.	Una deficiencia primaria de coenzima Q10 que tiene_como_base una mutación autosómica recesiva del gen PDSS2 en el cromosoma 6q21.	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.773				
DOID:0070240	oboInOwl:hasExactSynonym	COQ10D3	COQ10D3	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070240	oboInOwl:hasExactSynonym	coenzyme Q10 deficiency, primary, 3	deficiencia de coenzima Q10, primaria, 3	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070240	rdfs:label	primary coenzyme Q10 deficiency 3	deficiencia primaria de coenzima Q10 3	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070241	IAO:0000115	A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of the ADCK3 gene on chromosome 1q42.13.	Una deficiencia primaria de coenzima Q10 que tiene_como_base una mutación autosómica recesiva del gen ADCK3 en el cromosoma 1q42.13.	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.773				
DOID:0070241	oboInOwl:hasExactSynonym	COQ10D4	COQ10D4	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070241	oboInOwl:hasExactSynonym	SCAR9	SCAR9	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5			obo:OMO_0003012	
DOID:0070241	oboInOwl:hasExactSynonym	coenzyme Q10 deficiency, primary, 4	deficiencia de coenzima Q10, primaria, 4	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070241	oboInOwl:hasExactSynonym	spinocerebellar ataxia, autosomal recessive 9	ataxia espinocerebelosa, autosómica recesiva 9	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.99				
DOID:0070241	rdfs:label	primary coenzyme Q10 deficiency 4	deficiencia primaria de coenzima Q10 4	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070242	IAO:0000115	A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of the COQ9 gene on chromosome 16q21.	Una deficiencia primaria de coenzima Q10 que tiene_como_base una mutación autosómica recesiva del gen COQ9 en el cromosoma 16q21.	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.773				
DOID:0070242	oboInOwl:hasExactSynonym	COQ10D5	COQ10D5	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070242	oboInOwl:hasExactSynonym	coenzyme Q10 deficiency, primary, 5	deficiencia de coenzima Q10, primaria, 5	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070242	oboInOwl:hasExactSynonym	encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome	síndrome de encefalopatía-miocardiopatía hipertrófica-enfermedad tubular renal	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070242	rdfs:label	primary coenzyme Q10 deficiency 5	deficiencia primaria de coenzima Q10 5	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070243	IAO:0000115	A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of the COQ6 gene on chromosome 14q24.3.	Una deficiencia primaria de coenzima Q10 que tiene_como_base una mutación autosómica recesiva del gen COQ6 en el cromosoma 14q24.3.	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.773				
DOID:0070243	oboInOwl:hasExactSynonym	COQ10D6	COQ10D6	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070243	oboInOwl:hasExactSynonym	coenzyme Q10 deficiency, primary, 6	deficiencia de coenzima Q10, primaria, 6	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070243	oboInOwl:hasExactSynonym	familial steroid-resistant nephrotic syndrome with sensorineural deafness	síndrome nefrótico familiar resistente a esteroides con sordera neurosensorial	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.97				
DOID:0070243	rdfs:label	primary coenzyme Q10 deficiency 6	deficiencia primaria de coenzima Q10 6	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0070244	IAO:0000115	A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of the COQ4 gene on chromosome 9q34.11.	Una deficiencia primaria de coenzima Q10 que tiene_como_base una mutación autosómica recesiva del gen COQ4 en el cromosoma 9q34.11.	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.773				
DOID:0070244	oboInOwl:hasExactSynonym	COQ10D7	COQ10D7	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070244	oboInOwl:hasExactSynonym	COQ4-related neonatal encephalomyopathy	Encefalomiopatía neonatal relacionada con la COQ4	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0070244	oboInOwl:hasExactSynonym	coenzyme Q10 deficiency, primary, 7	deficiencia de coenzima Q10, primaria, 7	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070244	oboInOwl:hasExactSynonym	neonatal encephalomyopathy-cardiomyopathy-respiratory distress syndrome	encefalomiopatía-cardiomiopatía-síndrome de dificultad respiratoria neonatal	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8				
DOID:0070244	rdfs:label	primary coenzyme Q10 deficiency 7	deficiencia primaria de coenzima Q10 7	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070245	IAO:0000115	A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of the COQ7 gene on chromosome 16p12.3.	Una deficiencia primaria de coenzima Q10 que tiene_como_base una mutación autosómica recesiva del gen COQ7 en el cromosoma 16p12.3.	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.773				
DOID:0070245	oboInOwl:hasExactSynonym	COQ10D8	COQ10D8	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070245	oboInOwl:hasExactSynonym	coenzyme Q10 deficiency, primary, 8	deficiencia de coenzima Q10, primaria, 8	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070245	rdfs:label	primary coenzyme Q10 deficiency 8	deficiencia primaria de coenzima Q10 8	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070246	IAO:0000115	An Emery-Dreifuss muscular dystrophy that has_material_basis_in an X-linked recessive mutation of EMD on chromosome Xq28.	Una distrofia muscular de Emery-Dreifuss que tiene_como_base una mutación recesiva ligada al cromosoma X de EMD en el cromosoma Xq28.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7133499999999999	JAB-quick			
DOID:0070246	oboInOwl:hasExactSynonym	EDMD1	EDMD1	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070246	oboInOwl:hasExactSynonym	EMD1	EMD1	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070246	oboInOwl:hasExactSynonym	Emery-Dreifuss muscular dystrophy 1, X-linked	Distrofia muscular de Emery-Dreifuss 1, ligada al cromosoma X	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070246	oboInOwl:hasExactSynonym	humeroperoneal neuromuscular disease	enfermedad neuromuscular humeroperoneal	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.78335				
DOID:0070246	oboInOwl:hasExactSynonym	muscular dystrophy, tardive, Dreifuss-Emery type, with contractures	distrofia muscular tardía, tipo Dreifuss-Emery, con contracturas	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.905				
DOID:0070246	oboInOwl:hasExactSynonym	scapuloperoneal syndrome, X-linked	síndrome escapuloperoneal ligado al cromosoma X	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.915				
DOID:0070246	rdfs:label	X-linked Emery-Dreifuss muscular dystrophy 1	distrofia muscular de Emery-Dreifuss 1 ligada al cromosoma X	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.915				
DOID:0070247	IAO:0000115	An Emery-Dreifuss muscular dystrophy that has_material_basis_in an autosomal dominant mutation of the LMNA gene on chromosome 1q22.	Una distrofia muscular de Emery-Dreifuss que tiene_como_base una mutación autosómica dominante del gen LMNA en el cromosoma 1q22.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7429	JAB-quick			
DOID:0070247	oboInOwl:hasExactSynonym	EDMD2	EDMD2	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070247	oboInOwl:hasExactSynonym	EMD2	EMD2	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070247	oboInOwl:hasExactSynonym	Emery-Dreifuss muscular dystrophy 2, autosomal dominant	Distrofia muscular de Emery-Dreifuss 2, autosómica dominante	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070247	oboInOwl:hasExactSynonym	Emery-Dreifuss muscular dystrophy, autosomal dominant	Distrofia muscular de Emery-Dreifuss, autosómica dominante	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070247	oboInOwl:hasExactSynonym	Hauptmann-Thannhauser muscular dystrophy	Distrofia muscular de Hauptmann-Thannhauser	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070247	oboInOwl:hasExactSynonym	autosomal dominant limb-girdle muscular dystrophy type 1B	distrofia muscular de cinturas autosómica dominante de tipo 1B	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.89				
DOID:0070247	oboInOwl:hasExactSynonym	muscular dystrophy with early contractures and cardiomyopathy, autosomal dominant	distrofia muscular con contracturas precoces y cardiomiopatía, autosómica dominante	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8400000000000001				
DOID:0070247	oboInOwl:hasExactSynonym	scapuloilioperoneal atrophy with cardiopathy	atrofia escapuloilioperoneal con cardiopatía	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.48875				
DOID:0070247	rdfs:label	autosomal dominant Emery-Dreifuss muscular dystrophy 2	distrofia muscular autosómica dominante de Emery-Dreifuss 2	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.84				
DOID:0070248	IAO:0000115	An Emery-Dreifuss muscular dystrophy that has_material_basis_in an autosomal recessive mutation of the LMNA gene on chromosome 1q22.	Una distrofia muscular de Emery-Dreifuss que tiene_como_base una mutación autosómica recesiva del gen LMNA en el cromosoma 1q22.	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.7762				
DOID:0070248	oboInOwl:hasExactSynonym	EDMD3	EDMD3	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070248	oboInOwl:hasExactSynonym	Emery-Dreifuss muscular dystrophy 3, autosomal recessive	Distrofia muscular 3 de Emery-Dreifuss, autosómica recesiva	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0070248	rdfs:label	autosomal recessive Emery-Dreifuss muscular dystrophy 3	distrofia muscular autosómica recesiva de Emery-Dreifuss 3	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.915				
DOID:0070249	IAO:0000115	An Emery-Dreifuss muscular dystrophy that has_material_basis_in an autosomal dominant mutation of the SYNE1 gene on chromosome 6q25.2.	Una distrofia muscular de Emery-Dreifuss que tiene_como_base una mutación autosómica dominante del gen SYNE1 en el cromosoma 6q25.2.	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.7762				
DOID:0070249	oboInOwl:hasExactSynonym	EDMD4	EDMD4	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070249	oboInOwl:hasExactSynonym	Emery-Dreifuss muscular dystrophy 4 with variable features	Distrofia muscular de Emery-Dreifuss 4 con características variables	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8778				
DOID:0070249	oboInOwl:hasExactSynonym	Emery-Dreifuss muscular dystrophy 4, autosomal dominant	Distrofia muscular de Emery-Dreifuss 4, autosómica dominante	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070249	rdfs:label	autosomal dominant Emery-Dreifuss muscular dystrophy 4	distrofia muscular autosómica dominante de Emery-Dreifuss 4	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.84				
DOID:0070250	IAO:0000115	An Emery-Dreifuss muscular dystrophy that has_material_basis_in an autosomal dominant mutation of the SYNE2 gene on chromosome 14q23.2.	Una distrofia muscular de Emery-Dreifuss que tiene_como_base una mutación autosómica dominante del gen SYNE2 en el cromosoma 14q23.2.	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.7762				
DOID:0070250	oboInOwl:hasExactSynonym	EDMD5	EDMD5	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070250	oboInOwl:hasExactSynonym	Emery-Dreifuss muscular dystrophy 5, autosomal dominant	Distrofia muscular 5 de Emery-Dreifuss, autosómica dominante	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0070250	rdfs:label	autosomal dominant Emery-Dreifuss muscular dystrophy 5	distrofia muscular autosómica dominante de Emery-Dreifuss 5	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.84				
DOID:0070251	IAO:0000115	An Emery-Dreifuss muscular dystrophy that has_material_basis_in an X-linked recessive mutation of the FHL1 gene on chromosome Xq26.3.	Una distrofia muscular de Emery-Dreifuss que tiene_como_base una mutación recesiva ligada al cromosoma X del gen FHL1 en el cromosoma Xq26.3.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.73575	JAB-quick			
DOID:0070251	oboInOwl:hasExactSynonym	EDMD6	EDMD6	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070251	oboInOwl:hasExactSynonym	Emery-Dreifuss muscular dystrophy 6, X-linked	Distrofia muscular 6 de Emery-Dreifuss, ligada al cromosoma X	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0070251	oboInOwl:hasExactSynonym	XMPMA	XMPMA	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070251	oboInOwl:hasExactSynonym	myopathy, X-linked, with postural muscle atrophy	miopatía, ligada al X, con atrofia muscular postural	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.8689				
DOID:0070251	rdfs:label	X-linked Emery-Dreifuss muscular dystrophy 6	distrofia muscular de Emery-Dreifuss 6 ligada al cromosoma X	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.915				
DOID:0070252	IAO:0000115	An Emery-Dreifuss muscular dystrophy that has_material_basis_in an autosomal dominant mutation of the TMEM43 gene on chromosome 3p25.1.	Una distrofia muscular de Emery-Dreifuss que tiene_como_base una mutación autosómica dominante del gen TMEM43 en el cromosoma 3p25.1.	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.7762				
DOID:0070252	oboInOwl:hasExactSynonym	EDMD7	EDMD7	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070252	oboInOwl:hasExactSynonym	Emery-Dreifuss muscular dystrophy 7, autosomal dominant	Distrofia muscular 7 de Emery-Dreifuss, autosómica dominante	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.925				
DOID:0070252	rdfs:label	autosomal dominant Emery-Dreifuss muscular dystrophy 7	distrofia muscular autosómica dominante de Emery-Dreifuss 7	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.915				
DOID:0070253	IAO:0000115	A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of the MGAT2 gene on chromosome 14q21.3.	Un trastorno congénito de la glucosilación tipo II que tiene_su_base_material_en una mutación autosómica recesiva del gen MGAT2 en el cromosoma 14q21.3.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.72075				
DOID:0070253	oboInOwl:hasExactSynonym	Alkuraya syndrome	Síndrome de Alkuraya	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1				
DOID:0070253	oboInOwl:hasExactSynonym	CDG IIa	CDG IIa	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070253	oboInOwl:hasExactSynonym	CDG2A	CDG2A	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070253	oboInOwl:hasExactSynonym	CDGIIa	CDGIIa	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070253	oboInOwl:hasExactSynonym	CDGS2	CDGS2	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	1			obo:OMO_0003012	
DOID:0070253	oboInOwl:hasExactSynonym	carbohydrate-deficient glycoprotein syndrome, type II	síndrome de glucoproteína deficiente en carbohidratos, tipo II	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.874				
DOID:0070253	oboInOwl:hasExactSynonym	congenital disorder of glycosylation, type IIa	trastorno congénito de la glicosilación, tipo IIa	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.9				
DOID:0070253	oboInOwl:hasExactSynonym	mental retardation, growth retardation, prominent columella, and open mouth	retraso mental, retraso del crecimiento, columela prominente y boca abierta	The Spanish Group (https://thespanishgroup.org/)	en	es	PASSED AUTOMATED REVIEW	0.98				
